node_id1,node_id2,ibd_sum,ibd_n,ibd_max,label_id1,label_id2
node_1864,node_9095,9.05864,1,9.05864,Swedes,Norwegians
node_1864,node_9144,18.6317,2,9.41077,Swedes,Norwegians
node_1864,node_9172,8.49874,1,8.49874,Swedes,Norwegians
node_1864,node_9363,8.73933,1,8.73933,Swedes,Norwegians
node_1864,node_9906,13.1778,1,13.1778,Swedes,Swedes
node_1864,node_9920,32.6437,3,16.1976,Swedes,Swedes
node_1864,node_11519,37.6446,3,17.6037,Swedes,Swedes
node_1864,node_11528,18.6207,2,9.35428,Swedes,Swedes
node_1864,node_11529,9.82054,1,9.82054,Swedes,Swedes
node_1864,node_11539,16.5034,2,9.50049,Swedes,Swedes
node_1864,node_11601,8.85241,1,8.85241,Swedes,Swedes
node_1864,node_11608,23.1331,3,9.3829,Swedes,Swedes
node_1864,node_11613,8.40073,1,8.40073,Swedes,Swedes
node_1864,node_11641,10.0032,1,10.0032,Swedes,Swedes
node_1865,node_1903,11.5506,1,11.5506,Swedes,Swedes
node_1865,node_16949,8.9529,1,8.9529,Swedes,Russians
node_1865,node_2733,8.0267,1,8.0267,Swedes,Finns
node_1865,node_2805,10.3588,1,10.3588,Swedes,Finns
node_1865,node_2973,10.1151,1,10.1151,Swedes,Finns
node_1865,node_3018,8.01457,1,8.01457,Swedes,Finns
node_1865,node_3041,8.08012,1,8.08012,Swedes,Finns
node_1865,node_3084,12.6932,1,12.6932,Swedes,Finns
node_1865,node_14931,8.03997,1,8.03997,Swedes,Russians
node_1865,node_8196,9.97969,1,9.97969,Swedes,Finns
node_1865,node_8306,8.64125,1,8.64125,Swedes,Finns
node_1865,node_8321,10.3588,1,10.3588,Swedes,Finns
node_1865,node_8419,13.4211,1,13.4211,Swedes,Finns
node_1865,node_8459,11.5672,1,11.5672,Swedes,Finns
node_1865,node_8514,8.56159,1,8.56159,Swedes,Finns
node_1865,node_8596,8.13489,1,8.13489,Swedes,Finns
node_1865,node_8657,8.64125,1,8.64125,Swedes,Finns
node_1865,node_8722,9.21783,1,9.21783,Swedes,Finns
node_1865,node_8735,8.8401,1,8.8401,Swedes,Finns
node_1865,node_8741,12.1825,1,12.1825,Swedes,Finns
node_1865,node_8762,12.174,1,12.174,Swedes,Finns
node_1865,node_8898,9.13025,1,9.13025,Swedes,Swedes
node_1865,node_8901,9.97814,1,9.97814,Swedes,Swedes
node_1865,node_8919,8.01601,1,8.01601,Swedes,Swedes
node_1865,node_8992,8.23648,1,8.23648,Swedes,Norwegians
node_1865,node_9030,9.31818,1,9.31818,Swedes,Norwegians
node_1865,node_11528,14.6743,1,14.6743,Swedes,Swedes
node_1865,node_11540,13.121,1,13.121,Swedes,Swedes
node_1865,node_11604,8.06157,1,8.06157,Swedes,Swedes
node_1865,node_16010,8.03997,1,8.03997,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1866,node_1880,8.13942,1,8.13942,Swedes,Swedes
node_1866,node_1882,8.0513,1,8.0513,Swedes,Swedes
node_1866,node_1895,19.6829,2,9.97889,Swedes,Swedes
node_1866,node_1901,11.6115,1,11.6115,Swedes,Swedes
node_1866,node_2807,12.1311,1,12.1311,Swedes,Finns
node_1866,node_2820,18.2986,2,11.9042,Swedes,Finns
node_1866,node_2778,15.1907,2,8.4695,Swedes,Finns
node_1866,node_3040,8.49115,1,8.49115,Swedes,Finns
node_1866,node_3059,9.19897,1,9.19897,Swedes,Finns
node_1866,node_3081,8.00482,1,8.00482,Swedes,Finns
node_1866,node_5505,10.403,1,10.403,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1866,node_6901,11.1543,1,11.1543,Swedes,Norwegians
node_1866,node_12883,14.9054,2,8.34188,Swedes,Sami
node_1866,node_15173,10.3588,1,10.3588,Swedes,Russians
node_1866,node_13016,10.0319,1,10.0319,Swedes,"Karelians,Veps"
node_1866,node_8197,11.1398,1,11.1398,Swedes,Finns
node_1866,node_8198,12.1565,1,12.1565,Swedes,Finns
node_1866,node_8201,8.09377,1,8.09377,Swedes,Finns
node_1866,node_8229,8.07715,1,8.07715,Swedes,Finns
node_1866,node_8256,19.8897,2,13.0033,Swedes,Finns
node_1866,node_8279,9.62827,1,9.62827,Swedes,Finns
node_1866,node_8299,8.0433,1,8.0433,Swedes,Finns
node_1866,node_8310,16.6266,2,10.3588,Swedes,Finns
node_1866,node_8455,10.3588,1,10.3588,Swedes,Finns
node_1866,node_8474,8.32997,1,8.32997,Swedes,Finns
node_1866,node_8506,9.37894,1,9.37894,Swedes,Finns
node_1866,node_8551,9.22297,1,9.22297,Swedes,Finns
node_1866,node_8558,9.6424,1,9.6424,Swedes,Finns
node_1866,node_8615,10.1273,1,10.1273,Swedes,Finns
node_1866,node_8621,9.84616,1,9.84616,Swedes,Finns
node_1866,node_8665,16.1348,2,8.30156,Swedes,Finns
node_1866,node_8671,16.3141,1,16.3141,Swedes,Finns
node_1866,node_8679,13.084,1,13.084,Swedes,Finns
node_1866,node_8720,13.9016,1,13.9016,Swedes,Finns
node_1866,node_8740,13.3705,1,13.3705,Swedes,Finns
node_1866,node_8832,9.82585,1,9.82585,Swedes,Swedes
node_1866,node_8838,38.861,4,12.9555,Swedes,Swedes
node_1866,node_8851,8.16021,1,8.16021,Swedes,Swedes
node_1866,node_8879,16.0886,2,9.6424,Swedes,Swedes
node_1866,node_8884,17.9327,2,10.2662,Swedes,Swedes
node_1866,node_8895,8.41468,1,8.41468,Swedes,Swedes
node_1866,node_8904,25.3419,3,10.3737,Swedes,Swedes
node_1866,node_8908,18.1115,2,9.97482,Swedes,Swedes
node_1866,node_8924,12.7209,1,12.7209,Swedes,Swedes
node_1866,node_8937,8.89723,1,8.89723,Swedes,Norwegians
node_1866,node_8977,8.67469,1,8.67469,Swedes,Norwegians
node_1866,node_8978,12.4215,1,12.4215,Swedes,Norwegians
node_1866,node_8993,9.09789,1,9.09789,Swedes,Norwegians
node_1866,node_9053,8.75946,1,8.75946,Swedes,Norwegians
node_1866,node_9111,9.91501,1,9.91501,Swedes,Norwegians
node_1866,node_9112,11.0251,1,11.0251,Swedes,Norwegians
node_1866,node_9114,8.82857,1,8.82857,Swedes,Norwegians
node_1866,node_9125,9.58233,1,9.58233,Swedes,Norwegians
node_1866,node_9158,9.07848,1,9.07848,Swedes,Norwegians
node_1866,node_9168,16.0602,2,9.80271,Swedes,Norwegians
node_1866,node_9182,11.0717,1,11.0717,Swedes,Norwegians
node_1866,node_9211,9.56021,1,9.56021,Swedes,Norwegians
node_1866,node_9225,11.3771,1,11.3771,Swedes,Norwegians
node_1866,node_9247,15.6867,2,9.02212,Swedes,Norwegians
node_1866,node_9270,8.32185,1,8.32185,Swedes,Norwegians
node_1866,node_9313,10.5984,1,10.5984,Swedes,Norwegians
node_1866,node_9320,20.3688,1,20.3688,Swedes,Norwegians
node_1866,node_9336,9.43819,1,9.43819,Swedes,Norwegians
node_1866,node_9337,8.30024,1,8.30024,Swedes,Norwegians
node_1866,node_9338,12.459,1,12.459,Swedes,Norwegians
node_1866,node_9382,11.2628,1,11.2628,Swedes,Norwegians
node_1866,node_9388,15.4018,2,8.38469,Swedes,Norwegians
node_1866,node_9902,9.78571,1,9.78571,Swedes,Swedes
node_1866,node_9908,10.022,1,10.022,Swedes,Swedes
node_1866,node_9916,8.39511,1,8.39511,Swedes,Swedes
node_1866,node_9919,17.477,2,9.77651,Swedes,Swedes
node_1866,node_11473,8.11383,1,8.11383,Swedes,Norwegians
node_1866,node_11520,8.80933,1,8.80933,Swedes,Swedes
node_1866,node_11529,11.1927,1,11.1927,Swedes,Swedes
node_1866,node_11538,23.3285,2,16.9499,Swedes,Swedes
node_1866,node_11552,17.2218,2,8.89299,Swedes,Swedes
node_1866,node_11554,13.0192,1,13.0192,Swedes,Swedes
node_1866,node_11567,8.9287,1,8.9287,Swedes,Swedes
node_1866,node_11580,8.77436,1,8.77436,Swedes,Swedes
node_1866,node_11586,24.9174,3,10.6582,Swedes,Swedes
node_1866,node_11605,11.3804,1,11.3804,Swedes,Swedes
node_1866,node_11607,8.45938,1,8.45938,Swedes,Swedes
node_1866,node_11609,9.46165,1,9.46165,Swedes,Swedes
node_1866,node_11620,16.0786,2,9.50924,Swedes,Swedes
node_1866,node_11624,9.1591,1,9.1591,Swedes,Swedes
node_1866,node_11634,8.37075,1,8.37075,Swedes,Swedes
node_1866,node_11641,15.3377,2,8.1065,Swedes,Swedes
node_1866,node_11645,8.48282,1,8.48282,Swedes,Swedes
node_1866,node_11648,8.9642,1,8.9642,Swedes,Swedes
node_1867,node_1890,8.22953,1,8.22953,Swedes,Swedes
node_1867,node_2704,13.2822,1,13.2822,Swedes,Finns
node_1867,node_2722,8.55765,1,8.55765,Swedes,Finns
node_1867,node_2759,8.24706,1,8.24706,Swedes,Finns
node_1867,node_3084,9.7169,1,9.7169,Swedes,Finns
node_1867,node_8209,11.3155,1,11.3155,Swedes,Finns
node_1867,node_8219,11.9271,1,11.9271,Swedes,Finns
node_1867,node_8249,8.99744,1,8.99744,Swedes,Finns
node_1867,node_8260,8.76137,1,8.76137,Swedes,Finns
node_1867,node_8286,9.69447,1,9.69447,Swedes,Finns
node_1867,node_8386,9.277,1,9.277,Swedes,Finns
node_1867,node_8507,13.46,1,13.46,Swedes,Finns
node_1867,node_8544,12.4141,1,12.4141,Swedes,Finns
node_1867,node_8588,9.45668,1,9.45668,Swedes,Finns
node_1867,node_8608,8.55949,1,8.55949,Swedes,Finns
node_1867,node_8619,9.34484,1,9.34484,Swedes,Finns
node_1867,node_8707,8.86769,1,8.86769,Swedes,Finns
node_1867,node_8838,10.5252,1,10.5252,Swedes,Swedes
node_1867,node_8865,9.90753,1,9.90753,Swedes,Swedes
node_1867,node_8874,9.49366,1,9.49366,Swedes,Swedes
node_1867,node_8889,9.30844,1,9.30844,Swedes,Swedes
node_1867,node_8895,9.05447,1,9.05447,Swedes,Swedes
node_1867,node_8898,24.1872,2,13.6614,Swedes,Swedes
node_1867,node_8908,13.1352,1,13.1352,Swedes,Swedes
node_1867,node_9025,9.60818,1,9.60818,Swedes,Norwegians
node_1867,node_9043,8.96414,1,8.96414,Swedes,Norwegians
node_1867,node_9897,39.831,1,39.831,Swedes,Swedes
node_1867,node_9907,16.0905,1,16.0905,Swedes,Swedes
node_1867,node_11519,8.62872,1,8.62872,Swedes,Swedes
node_1867,node_11531,8.75763,1,8.75763,Swedes,Swedes
node_1867,node_11539,15.406,2,8.34406,Swedes,Swedes
node_1867,node_11548,9.22838,1,9.22838,Swedes,Swedes
node_1867,node_11586,16.1834,2,9.66808,Swedes,Swedes
node_1867,node_11606,9.24371,1,9.24371,Swedes,Swedes
node_1867,node_11613,14.2736,1,14.2736,Swedes,Swedes
node_1867,node_11622,8.13525,1,8.13525,Swedes,Swedes
node_1867,node_11651,9.05801,1,9.05801,Swedes,Swedes
node_1868,node_1900,17.4038,2,10.2591,Swedes,Swedes
node_1868,node_4561,9.54695,1,9.54695,Swedes,Scots
node_1868,node_8566,8.72313,1,8.72313,Swedes,Finns
node_1868,node_8682,8.36749,1,8.36749,Swedes,Finns
node_1868,node_8701,9.70987,1,9.70987,Swedes,Finns
node_1868,node_8707,8.88852,1,8.88852,Swedes,Finns
node_1868,node_8804,8.97662,1,8.97662,Swedes,Finns
node_1868,node_8843,13.2578,1,13.2578,Swedes,Swedes
node_1868,node_8922,10.0285,1,10.0285,Swedes,Swedes
node_1868,node_9293,11.1136,1,11.1136,Swedes,Norwegians
node_1868,node_9295,9.58227,1,9.58227,Swedes,Norwegians
node_1868,node_9337,10.5411,1,10.5411,Swedes,Norwegians
node_1868,node_9902,14.934,1,14.934,Swedes,Swedes
node_1868,node_10294,9.09695,1,9.09695,Swedes,Danes
node_1868,node_11578,11.8727,1,11.8727,Swedes,Swedes
node_1868,node_11594,12.3354,1,12.3354,Swedes,Swedes
node_1868,node_12372,9.84833,1,9.84833,Swedes,Belgium
node_1869,node_1882,10.1658,1,10.1658,Swedes,Swedes
node_1869,node_1892,22.577,2,12.3099,Swedes,Swedes
node_1869,node_1894,42.2373,5,12.8149,Swedes,Swedes
node_1869,node_1896,11.23,1,11.23,Swedes,Swedes
node_1869,node_1903,19.6759,2,10.003,Swedes,Swedes
node_1869,node_2724,8.34955,1,8.34955,Swedes,Finns
node_1869,node_2803,8.34955,1,8.34955,Swedes,Finns
node_1869,node_3066,11.4203,1,11.4203,Swedes,Finns
node_1869,node_8212,10.8077,1,10.8077,Swedes,Finns
node_1869,node_8216,9.51841,1,9.51841,Swedes,Finns
node_1869,node_8256,16.8292,2,9.88475,Swedes,Finns
node_1869,node_8312,11.5333,1,11.5333,Swedes,Finns
node_1869,node_8393,9.53851,1,9.53851,Swedes,Finns
node_1869,node_8396,15.0006,2,8.57143,Swedes,Finns
node_1869,node_8468,10.3574,1,10.3574,Swedes,Finns
node_1869,node_8513,9.23001,1,9.23001,Swedes,Finns
node_1869,node_8522,9.6134,1,9.6134,Swedes,Finns
node_1869,node_8541,9.20065,1,9.20065,Swedes,Finns
node_1869,node_8626,8.31364,1,8.31364,Swedes,Finns
node_1869,node_8732,8.03931,1,8.03931,Swedes,Finns
node_1869,node_8784,11.2999,1,11.2999,Swedes,Finns
node_1869,node_8836,8.29362,1,8.29362,Swedes,Swedes
node_1869,node_8845,12.4651,1,12.4651,Swedes,Swedes
node_1869,node_8868,9.36163,1,9.36163,Swedes,Swedes
node_1869,node_8880,8.27303,1,8.27303,Swedes,Swedes
node_1869,node_8920,10.9555,1,10.9555,Swedes,Swedes
node_1869,node_8925,17.9709,2,9.74168,Swedes,Swedes
node_1869,node_9021,8.12848,1,8.12848,Swedes,Norwegians
node_1869,node_9127,8.88829,1,8.88829,Swedes,Norwegians
node_1869,node_9178,8.06863,1,8.06863,Swedes,Norwegians
node_1869,node_9211,15.4784,2,8.55744,Swedes,Norwegians
node_1869,node_9216,9.40307,1,9.40307,Swedes,Norwegians
node_1869,node_9259,9.12009,1,9.12009,Swedes,Norwegians
node_1869,node_9369,8.29362,1,8.29362,Swedes,Norwegians
node_1869,node_9897,14.4332,1,14.4332,Swedes,Swedes
node_1869,node_9905,15.9161,2,9.84783,Swedes,Swedes
node_1869,node_9920,51.9089,4,20.0624,Swedes,Swedes
node_1869,node_11519,32.4965,3,13.487,Swedes,Swedes
node_1869,node_11522,19.9902,2,13.3302,Swedes,Swedes
node_1869,node_11527,9.57805,1,9.57805,Swedes,Swedes
node_1869,node_11531,15.4557,2,8.5254,Swedes,Swedes
node_1869,node_11533,12.4129,1,12.4129,Swedes,Swedes
node_1869,node_11539,24.9352,3,8.62845,Swedes,Swedes
node_1869,node_11562,15.1156,2,8.73054,Swedes,Swedes
node_1869,node_11567,8.20605,1,8.20605,Swedes,Swedes
node_1869,node_11576,28.7771,4,9.16132,Swedes,Swedes
node_1869,node_11583,8.98981,1,8.98981,Swedes,Swedes
node_1869,node_11586,8.80803,1,8.80803,Swedes,Swedes
node_1869,node_11591,15.4102,2,8.73637,Swedes,Swedes
node_1869,node_11601,8.99927,1,8.99927,Swedes,Swedes
node_1869,node_11613,9.36163,1,9.36163,Swedes,Swedes
node_1869,node_11637,18.6629,2,11.1528,Swedes,Swedes
node_1869,node_11651,25.6218,3,11.1755,Swedes,Swedes
node_1870,node_1879,11.7661,1,11.7661,Swedes,Swedes
node_1870,node_1894,15.0863,2,8.09789,Swedes,Swedes
node_1870,node_1896,9.38601,1,9.38601,Swedes,Swedes
node_1870,node_1904,15.1813,2,8.40102,Swedes,Swedes
node_1870,node_2725,8.26606,1,8.26606,Swedes,Finns
node_1870,node_2743,21.965,3,8.3904,Swedes,Finns
node_1870,node_2750,8.89059,1,8.89059,Swedes,Finns
node_1870,node_2754,15.3272,1,15.3272,Swedes,Finns
node_1870,node_2767,10.4127,1,10.4127,Swedes,Finns
node_1870,node_2773,8.08748,1,8.08748,Swedes,Finns
node_1870,node_2793,9.96992,1,9.96992,Swedes,Finns
node_1870,node_2802,10.3427,1,10.3427,Swedes,Finns
node_1870,node_2803,15.4743,2,8.53568,Swedes,Finns
node_1870,node_3017,8.73321,1,8.73321,Swedes,Finns
node_1870,node_3042,11.0696,1,11.0696,Swedes,Finns
node_1870,node_3046,9.46196,1,9.46196,Swedes,Finns
node_1870,node_3048,14.7641,2,8.00002,Swedes,Finns
node_1870,node_3061,14.5604,2,8.26537,Swedes,Finns
node_1870,node_3082,8.11786,1,8.11786,Swedes,Finns
node_1870,node_3083,17.8851,2,9.15948,Swedes,Finns
node_1870,node_5443,8.17542,1,8.17542,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1870,node_16583,9.08117,1,9.08117,Swedes,Russians
node_1870,node_14661,8.31722,1,8.31722,Swedes,Russians
node_1870,node_16482,8.44866,1,8.44866,Swedes,Russians
node_1870,node_7091,8.09044,1,8.09044,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1870,node_7206,8.09044,1,8.09044,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1870,node_7578,8.09044,1,8.09044,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1870,node_15353,9.62159,1,9.62159,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1870,node_8144,8.78025,1,8.78025,Swedes,Lithuanians
node_1870,node_8201,8.22336,1,8.22336,Swedes,Finns
node_1870,node_8219,15.1393,1,15.1393,Swedes,Finns
node_1870,node_8255,13.4721,1,13.4721,Swedes,Finns
node_1870,node_8256,17.336,2,8.89246,Swedes,Finns
node_1870,node_8259,8.31722,1,8.31722,Swedes,Finns
node_1870,node_8284,8.16406,1,8.16406,Swedes,Finns
node_1870,node_8285,11.5188,1,11.5188,Swedes,Finns
node_1870,node_8305,9.23483,1,9.23483,Swedes,Finns
node_1870,node_8320,8.31722,1,8.31722,Swedes,Finns
node_1870,node_8323,10.4602,1,10.4602,Swedes,Finns
node_1870,node_8329,14.9029,2,8.0041,Swedes,Finns
node_1870,node_8355,8.31722,1,8.31722,Swedes,Finns
node_1870,node_8361,15.7878,2,8.95454,Swedes,Finns
node_1870,node_8363,8.08837,1,8.08837,Swedes,Finns
node_1870,node_8419,8.8113,1,8.8113,Swedes,Finns
node_1870,node_8422,8.41773,1,8.41773,Swedes,Finns
node_1870,node_8423,8.06711,1,8.06711,Swedes,Finns
node_1870,node_8447,11.6639,1,11.6639,Swedes,Finns
node_1870,node_8461,8.97219,1,8.97219,Swedes,Finns
node_1870,node_8489,8.52632,1,8.52632,Swedes,Finns
node_1870,node_8490,10.8051,1,10.8051,Swedes,Finns
node_1870,node_8582,8.09218,1,8.09218,Swedes,Finns
node_1870,node_8583,8.13781,1,8.13781,Swedes,Finns
node_1870,node_8593,8.54427,1,8.54427,Swedes,Finns
node_1870,node_8602,15.4806,1,15.4806,Swedes,Finns
node_1870,node_8606,9.56213,1,9.56213,Swedes,Finns
node_1870,node_8615,9.56213,1,9.56213,Swedes,Finns
node_1870,node_8663,8.3225,1,8.3225,Swedes,Finns
node_1870,node_8673,9.55589,1,9.55589,Swedes,Finns
node_1870,node_8697,16.3862,2,8.3729,Swedes,Finns
node_1870,node_8721,8.24976,1,8.24976,Swedes,Finns
node_1870,node_8741,9.6702,1,9.6702,Swedes,Finns
node_1870,node_8755,15.1839,2,8.86299,Swedes,Finns
node_1870,node_8796,12.0542,1,12.0542,Swedes,Finns
node_1870,node_8808,8.84623,1,8.84623,Swedes,Finns
node_1870,node_8816,8.33813,1,8.33813,Swedes,Finns
node_1870,node_8839,10.6509,1,10.6509,Swedes,Swedes
node_1870,node_8852,43.6373,6,10.3163,Swedes,Swedes
node_1870,node_8869,9.66504,1,9.66504,Swedes,Swedes
node_1870,node_8875,23.2858,2,16.9926,Swedes,Swedes
node_1870,node_8882,11.0499,1,11.0499,Swedes,Swedes
node_1870,node_8900,9.08038,1,9.08038,Swedes,Swedes
node_1870,node_8904,17.6469,2,10.3172,Swedes,Swedes
node_1870,node_8916,9.4713,1,9.4713,Swedes,Swedes
node_1870,node_8977,9.05962,1,9.05962,Swedes,Norwegians
node_1870,node_9031,8.0642,1,8.0642,Swedes,Norwegians
node_1870,node_9078,9.56213,1,9.56213,Swedes,Norwegians
node_1870,node_9109,16.4262,2,9.19438,Swedes,Norwegians
node_1870,node_9186,8.39455,1,8.39455,Swedes,Norwegians
node_1870,node_9897,40.0658,4,15.2007,Swedes,Swedes
node_1870,node_9902,11.3602,1,11.3602,Swedes,Swedes
node_1870,node_9903,18.6709,2,9.67884,Swedes,Swedes
node_1870,node_9908,30.1004,3,12.5719,Swedes,Swedes
node_1870,node_9910,8.07946,1,8.07946,Swedes,Swedes
node_1870,node_9911,9.80552,1,9.80552,Swedes,Swedes
node_1870,node_11513,10.2532,1,10.2532,Swedes,Norwegians
node_1870,node_11519,9.53709,1,9.53709,Swedes,Swedes
node_1870,node_11522,15.6063,2,9.27056,Swedes,Swedes
node_1870,node_11529,15.967,2,9.30618,Swedes,Swedes
node_1870,node_11531,14.8945,1,14.8945,Swedes,Swedes
node_1870,node_11539,17.7746,2,11.632,Swedes,Swedes
node_1870,node_11546,10.4853,1,10.4853,Swedes,Swedes
node_1870,node_11572,16.4362,1,16.4362,Swedes,Swedes
node_1870,node_11581,8.1928,1,8.1928,Swedes,Swedes
node_1870,node_11591,25.1703,3,11.0144,Swedes,Swedes
node_1870,node_11632,10.3375,1,10.3375,Swedes,Swedes
node_1870,node_11651,14.241,1,14.241,Swedes,Swedes
node_1871,node_1882,9.70753,1,9.70753,Swedes,Swedes
node_1871,node_2716,11.5219,1,11.5219,Swedes,Finns
node_1871,node_2804,9.94805,1,9.94805,Swedes,Finns
node_1871,node_16919,8.55626,1,8.55626,Swedes,Russians
node_1871,node_13015,8.09848,1,8.09848,Swedes,"Karelians,Veps"
node_1871,node_8373,16.6306,1,16.6306,Swedes,Finns
node_1871,node_8376,14.7257,1,14.7257,Swedes,Finns
node_1871,node_8671,13.1303,1,13.1303,Swedes,Finns
node_1871,node_8747,8.64826,1,8.64826,Swedes,Finns
node_1871,node_8865,11.531,1,11.531,Swedes,Swedes
node_1871,node_8868,9.914,1,9.914,Swedes,Swedes
node_1871,node_8874,10.1342,1,10.1342,Swedes,Swedes
node_1871,node_8907,9.05494,1,9.05494,Swedes,Swedes
node_1871,node_8920,11.2175,1,11.2175,Swedes,Swedes
node_1871,node_9169,8.63734,1,8.63734,Swedes,Norwegians
node_1871,node_9209,9.15741,1,9.15741,Swedes,Norwegians
node_1871,node_9339,10.2259,1,10.2259,Swedes,Norwegians
node_1871,node_9896,10.758,1,10.758,Swedes,Swedes
node_1871,node_9909,9.08449,1,9.08449,Swedes,Swedes
node_1871,node_9910,9.00192,1,9.00192,Swedes,Swedes
node_1871,node_11475,8.50936,1,8.50936,Swedes,Norwegians
node_1871,node_11523,8.139,1,8.139,Swedes,Swedes
node_1871,node_11552,10.0442,1,10.0442,Swedes,Swedes
node_1871,node_11593,58.6718,4,34.6202,Swedes,Swedes
node_1871,node_11601,9.98241,1,9.98241,Swedes,Swedes
node_1871,node_11605,10.784,1,10.784,Swedes,Swedes
node_1872,node_1879,9.73863,1,9.73863,Swedes,Swedes
node_1872,node_1900,8.72443,1,8.72443,Swedes,Swedes
node_1872,node_2705,8.25463,1,8.25463,Swedes,Finns
node_1872,node_2712,9.65039,1,9.65039,Swedes,Finns
node_1872,node_2722,18.3469,2,9.60767,Swedes,Finns
node_1872,node_2728,14.0882,1,14.0882,Swedes,Finns
node_1872,node_2735,9.65039,1,9.65039,Swedes,Finns
node_1872,node_2743,8.43711,1,8.43711,Swedes,Finns
node_1872,node_2753,16.6221,2,9.87851,Swedes,Finns
node_1872,node_2763,9.65039,1,9.65039,Swedes,Finns
node_1872,node_2786,9.69748,1,9.69748,Swedes,Finns
node_1872,node_2804,8.89751,1,8.89751,Swedes,Finns
node_1872,node_13909,8.78587,1,8.78587,Swedes,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_1872,node_12882,11.1905,1,11.1905,Swedes,Sami
node_1872,node_8224,9.58516,1,9.58516,Swedes,Finns
node_1872,node_8225,21.5084,2,14.6197,Swedes,Finns
node_1872,node_8241,9.58516,1,9.58516,Swedes,Finns
node_1872,node_8255,9.16476,1,9.16476,Swedes,Finns
node_1872,node_8256,17.06,2,8.58707,Swedes,Finns
node_1872,node_8273,8.40517,1,8.40517,Swedes,Finns
node_1872,node_8302,12.8828,1,12.8828,Swedes,Finns
node_1872,node_8314,8.92876,1,8.92876,Swedes,Finns
node_1872,node_8360,11.7215,1,11.7215,Swedes,Finns
node_1872,node_8386,16.0407,1,16.0407,Swedes,Finns
node_1872,node_8409,10.5153,1,10.5153,Swedes,Finns
node_1872,node_8424,36.0187,3,15.7049,Swedes,Finns
node_1872,node_8430,8.70256,1,8.70256,Swedes,Finns
node_1872,node_8447,8.46745,1,8.46745,Swedes,Finns
node_1872,node_8450,10.2546,1,10.2546,Swedes,Finns
node_1872,node_8456,18.2172,2,9.65039,Swedes,Finns
node_1872,node_8488,8.36923,1,8.36923,Swedes,Finns
node_1872,node_8489,8.4729,1,8.4729,Swedes,Finns
node_1872,node_8515,9.09463,1,9.09463,Swedes,Finns
node_1872,node_8523,8.25965,1,8.25965,Swedes,Finns
node_1872,node_8537,17.6915,2,10.7866,Swedes,Finns
node_1872,node_8573,9.88188,1,9.88188,Swedes,Finns
node_1872,node_8608,9.06533,1,9.06533,Swedes,Finns
node_1872,node_8612,8.76056,1,8.76056,Swedes,Finns
node_1872,node_8657,17.5429,2,10.954,Swedes,Finns
node_1872,node_8669,8.88696,1,8.88696,Swedes,Finns
node_1872,node_8673,8.86241,1,8.86241,Swedes,Finns
node_1872,node_8715,11.2551,1,11.2551,Swedes,Finns
node_1872,node_8726,11.3734,1,11.3734,Swedes,Finns
node_1872,node_8728,12.6488,1,12.6488,Swedes,Finns
node_1872,node_8748,9.7209,1,9.7209,Swedes,Finns
node_1872,node_8760,8.77702,1,8.77702,Swedes,Finns
node_1872,node_8811,9.44198,1,9.44198,Swedes,Finns
node_1872,node_8814,8.7791,1,8.7791,Swedes,Finns
node_1872,node_8826,8.88834,1,8.88834,Swedes,Swedes
node_1872,node_8838,12.3057,1,12.3057,Swedes,Swedes
node_1872,node_8845,14.0057,1,14.0057,Swedes,Swedes
node_1872,node_8865,29.0932,2,15.6401,Swedes,Swedes
node_1872,node_8877,8.14149,1,8.14149,Swedes,Swedes
node_1872,node_8885,10.8296,1,10.8296,Swedes,Swedes
node_1872,node_8896,9.68695,1,9.68695,Swedes,Swedes
node_1872,node_8905,8.08025,1,8.08025,Swedes,Swedes
node_1872,node_8952,13.4689,1,13.4689,Swedes,Norwegians
node_1872,node_8976,9.63583,1,9.63583,Swedes,Norwegians
node_1872,node_9100,9.0695,1,9.0695,Swedes,Norwegians
node_1872,node_9158,16.5018,2,10.4808,Swedes,Norwegians
node_1872,node_9210,10.4787,1,10.4787,Swedes,Norwegians
node_1872,node_9223,8.5921,1,8.5921,Swedes,Norwegians
node_1872,node_9386,10.1581,1,10.1581,Swedes,Norwegians
node_1872,node_9909,9.33402,1,9.33402,Swedes,Swedes
node_1872,node_9912,8.56235,1,8.56235,Swedes,Swedes
node_1872,node_11501,9.60149,1,9.60149,Swedes,Norwegians
node_1872,node_11525,13.366,1,13.366,Swedes,Swedes
node_1872,node_11527,9.1698,1,9.1698,Swedes,Swedes
node_1872,node_11632,15.032,1,15.032,Swedes,Swedes
node_1872,node_11645,12.9024,1,12.9024,Swedes,Swedes
node_1873,node_2733,8.69278,1,8.69278,Swedes,Finns
node_1873,node_2754,9.20317,1,9.20317,Swedes,Finns
