node_id1,node_id2,ibd_sum,ibd_n,ibd_max,label_id1,label_id2
node_1374,node_9660,8.13751,1,8.13751,English,English
node_1374,node_9733,9.32553,1,9.32553,English,English
node_1375,node_1718,11.5755,1,11.5755,English,English
node_1375,node_6301,8.70797,1,8.70797,English,English
node_1375,node_9569,12.2595,1,12.2595,English,English
node_1375,node_12061,42.3942,5,9.9295,English,English
node_1375,node_12089,11.3616,1,11.3616,English,English
node_1376,node_1499,18.4472,1,18.4472,English,English
node_1376,node_1710,9.56986,1,9.56986,English,English
node_1376,node_9623,8.71467,1,8.71467,English,English
node_1376,node_9818,9.2186,1,9.2186,English,English
node_1376,node_9827,19.7697,2,12.4216,English,English
node_1377,node_1591,22.9088,2,13.7012,English,English
node_1377,node_1642,10.169,1,10.169,English,English
node_1377,node_1661,8.01497,1,8.01497,English,English
node_1377,node_9381,8.33988,1,8.33988,English,Norwegians
node_1377,node_9469,18.8266,1,18.8266,English,English
node_1377,node_9548,9.95295,1,9.95295,English,English
node_1377,node_9549,9.03085,1,9.03085,English,English
node_1377,node_9577,8.09892,1,8.09892,English,English
node_1377,node_9881,8.63774,1,8.63774,English,English
node_1377,node_11673,8.82099,1,8.82099,English,English
node_1378,node_1694,9.08296,1,9.08296,English,English
node_1378,node_1712,8.48103,1,8.48103,English,English
node_1378,node_1722,11.7521,1,11.7521,English,English
node_1378,node_1782,14.2248,1,14.2248,English,English
node_1378,node_17148,9.12378,1,9.12378,English,Russians
node_1378,node_9495,9.19333,1,9.19333,English,English
node_1378,node_9498,8.74557,1,8.74557,English,English
node_1378,node_9653,8.33539,1,8.33539,English,English
node_1378,node_9662,16.8835,2,8.69978,English,English
node_1378,node_9677,19.4814,2,9.91887,English,English
node_1378,node_9703,8.3707,1,8.3707,English,English
node_1378,node_9714,8.87751,1,8.87751,English,English
node_1378,node_9751,9.25731,1,9.25731,English,English
node_1378,node_12149,9.0718,1,9.0718,English,English
node_1379,node_1461,9.19293,1,9.19293,English,English
node_1379,node_1478,10.1173,1,10.1173,English,English
node_1379,node_1593,11.4462,1,11.4462,English,English
node_1379,node_4561,8.44968,1,8.44968,English,Scots
node_1379,node_5708,8.26318,1,8.26318,English,Germans
node_1379,node_9304,9.0767,1,9.0767,English,Norwegians
node_1379,node_9786,15.0427,1,15.0427,English,English
node_1379,node_11354,10.432,1,10.432,English,English
node_1379,node_11987,11.262,1,11.262,English,English
node_1379,node_12070,10.061,1,10.061,English,English
node_1380,node_1520,8.5087,1,8.5087,English,English
node_1380,node_1643,9.49083,1,9.49083,English,English
node_1380,node_1678,8.47021,1,8.47021,English,English
node_1380,node_2990,9.6589,1,9.6589,English,English
node_1380,node_8536,8.37181,1,8.37181,English,Finns
node_1380,node_9494,8.82766,1,8.82766,English,English
node_1380,node_9754,8.45717,1,8.45717,English,English
node_1380,node_11688,9.79479,1,9.79479,English,English
node_1381,node_1426,8.45757,1,8.45757,English,English
node_1381,node_1477,8.01286,1,8.01286,English,English
node_1381,node_1546,9.37813,1,9.37813,English,English
node_1381,node_1683,22.9333,2,14.3286,English,English
node_1381,node_1684,9.55732,1,9.55732,English,English
node_1381,node_1750,10.724,1,10.724,English,English
node_1381,node_6257,8.18294,1,8.18294,English,English
node_1381,node_9015,9.90955,1,9.90955,English,Norwegians
node_1381,node_9592,10.4477,1,10.4477,English,English
node_1381,node_9674,8.99177,1,8.99177,English,English
node_1381,node_9887,9.32034,1,9.32034,English,English
node_1381,node_11455,8.08362,1,8.08362,English,English
node_1381,node_11802,8.19706,1,8.19706,English,English
node_1381,node_11831,9.13545,1,9.13545,English,English
node_1381,node_11919,8.32182,1,8.32182,English,English
node_1381,node_11984,10.7031,1,10.7031,English,English
node_1381,node_12108,8.5137,1,8.5137,English,English
node_1382,node_11439,10.5105,1,10.5105,English,English
node_1382,node_11756,11.6408,1,11.6408,English,English
node_1382,node_11860,9.62327,1,9.62327,English,Irish
node_1382,node_12019,10.8517,1,10.8517,English,English
node_1383,node_1472,10.5494,1,10.5494,English,English
node_1383,node_1487,11.9151,1,11.9151,English,English
node_1383,node_1500,16.4744,2,8.43018,English,English
node_1383,node_1559,10.7259,1,10.7259,English,English
node_1383,node_1600,10.0612,1,10.0612,English,English
node_1383,node_1623,9.31528,1,9.31528,English,English
node_1383,node_1663,9.31315,1,9.31315,English,English
node_1383,node_1689,8.75591,1,8.75591,English,English
node_1383,node_1722,9.19025,1,9.19025,English,English
node_1383,node_1750,9.04549,1,9.04549,English,English
node_1383,node_1794,9.05317,1,9.05317,English,English
node_1383,node_9436,10.0417,1,10.0417,English,English
node_1383,node_9583,8.89118,1,8.89118,English,English
node_1383,node_9859,10.2782,1,10.2782,English,English
node_1383,node_11370,8.49194,1,8.49194,English,English
node_1383,node_11421,17.2917,2,11.0482,English,English
node_1383,node_11660,8.53783,1,8.53783,English,English
node_1383,node_12041,11.3433,1,11.3433,English,English
node_1384,node_1390,8.63026,1,8.63026,English,English
node_1384,node_1566,9.66828,1,9.66828,English,English
node_1384,node_2954,10.4752,1,10.4752,English,English
node_1384,node_9088,9.41574,1,9.41574,English,Norwegians
node_1384,node_9501,18.9983,2,12.0976,English,English
node_1384,node_9707,13.9064,1,13.9064,English,English
node_1385,node_1415,19.0075,1,19.0075,English,English
node_1385,node_1553,10.288,1,10.288,English,English
node_1385,node_1568,11.1376,1,11.1376,English,English
node_1385,node_1654,9.11703,1,9.11703,English,English
node_1385,node_6249,8.20521,1,8.20521,English,English
node_1385,node_6311,8.94374,1,8.94374,English,English
node_1385,node_11290,8.87154,1,8.87154,English,English
node_1385,node_11726,8.84663,1,8.84663,English,English
node_1385,node_11935,8.80974,1,8.80974,English,English
node_1385,node_11936,8.47316,1,8.47316,English,English
node_1385,node_11964,9.27135,1,9.27135,English,English
node_1385,node_11966,10.5982,1,10.5982,English,English
node_1386,node_1573,10.296,1,10.296,English,English
node_1386,node_1603,9.89992,1,9.89992,English,English
node_1386,node_2955,9.2354,1,9.2354,English,English
node_1386,node_9468,8.48396,1,8.48396,English,English
node_1386,node_9691,129.269,11,23.6527,English,English
node_1386,node_11288,9.94977,1,9.94977,English,English
node_1386,node_11428,8.72644,1,8.72644,English,English
node_1387,node_1535,11.2229,1,11.2229,English,English
node_1387,node_1713,16.4664,1,16.4664,English,English
node_1387,node_1775,67.0914,4,34.3634,English,English
node_1387,node_8616,8.34554,1,8.34554,English,Finns
node_1387,node_9860,18.7333,1,18.7333,English,English
node_1387,node_11403,18.7333,1,18.7333,English,English
node_1388,node_1517,10.4901,1,10.4901,English,English
node_1388,node_1641,16.2388,2,9.38002,English,English
node_1388,node_1701,19.4504,2,13.434,English,English
node_1388,node_9501,19.1255,2,11.1269,English,English
node_1388,node_9547,13.3977,1,13.3977,English,English
node_1388,node_9560,10.4744,1,10.4744,English,English
node_1388,node_9610,9.02816,1,9.02816,English,English
node_1388,node_9675,13.3325,1,13.3325,English,English
node_1388,node_9677,29.0567,4,8.15228,English,English
node_1388,node_9868,10.544,1,10.544,English,English
node_1388,node_11300,9.0436,1,9.0436,English,English
node_1388,node_11711,8.52073,1,8.52073,English,English
node_1388,node_11732,12.7417,1,12.7417,English,English
node_1388,node_11828,9.15213,1,9.15213,English,English
node_1388,node_11895,10.319,1,10.319,English,English
node_1388,node_12036,11.5293,1,11.5293,English,English
node_1388,node_12052,17.2046,2,10.6364,English,English
node_1389,node_1474,8.18832,1,8.18832,English,English
node_1389,node_1489,10.7539,1,10.7539,English,English
node_1389,node_1497,13.1737,1,13.1737,English,English
node_1389,node_1503,9.94983,1,9.94983,English,English
node_1389,node_1575,8.05502,1,8.05502,English,English
node_1389,node_1641,12.4294,1,12.4294,English,English
node_1389,node_1645,11.5597,1,11.5597,English,English
node_1389,node_1670,8.56133,1,8.56133,English,English
node_1389,node_1676,8.76389,1,8.76389,English,English
node_1389,node_9444,8.26369,1,8.26369,English,English
node_1389,node_9467,8.46498,1,8.46498,English,English
node_1389,node_9503,8.30469,1,8.30469,English,English
node_1389,node_9533,9.38715,1,9.38715,English,English
node_1389,node_9536,9.23415,1,9.23415,English,English
node_1389,node_9610,8.0993,1,8.0993,English,English
node_1389,node_9624,10.9903,1,10.9903,English,English
node_1389,node_9641,8.50096,1,8.50096,English,English
node_1389,node_9645,8.33145,1,8.33145,English,English
node_1389,node_9654,8.7765,1,8.7765,English,English
node_1389,node_9675,8.64102,1,8.64102,English,English
node_1389,node_9677,10.2,1,10.2,English,English
node_1389,node_9701,8.72718,1,8.72718,English,English
node_1389,node_9736,9.68777,1,9.68777,English,English
node_1389,node_9808,11.3656,1,11.3656,English,English
node_1389,node_11268,8.47752,1,8.47752,English,English
node_1389,node_11288,15.4692,2,8.23253,English,English
node_1389,node_11386,10.6743,1,10.6743,English,English
node_1389,node_11409,9.41351,1,9.41351,English,English
node_1389,node_11424,8.81471,1,8.81471,English,English
node_1389,node_11753,23.6113,3,8.5815,English,English
node_1389,node_11828,9.91768,1,9.91768,English,English
node_1389,node_11875,9.61457,1,9.61457,English,Irish
node_1389,node_11910,15.8963,2,9.59834,English,English
node_1390,node_1442,8.54564,1,8.54564,English,English
node_1390,node_1474,11.8079,1,11.8079,English,English
node_1390,node_1554,9.3961,1,9.3961,English,English
node_1390,node_1604,10.9116,1,10.9116,English,English
node_1390,node_9623,8.4159,1,8.4159,English,English
node_1390,node_9749,8.59272,1,8.59272,English,English
node_1390,node_11257,11.0221,1,11.0221,English,English
node_1390,node_11454,8.393,1,8.393,English,English
node_1390,node_11817,8.57691,1,8.57691,English,English
node_1391,node_1453,9.56528,1,9.56528,English,English
node_1391,node_1502,13.4279,1,13.4279,English,English
node_1391,node_1519,9.36613,1,9.36613,English,English
node_1391,node_1585,9.90522,1,9.90522,English,English
node_1391,node_1620,11.4387,1,11.4387,English,English
node_1391,node_1632,9.48296,1,9.48296,English,English
node_1391,node_1696,19.4048,1,19.4048,English,English
node_1391,node_1728,14.6931,1,14.6931,English,English
node_1391,node_1755,8.2541,1,8.2541,English,English
node_1391,node_6269,8.67731,1,8.67731,English,English
node_1391,node_9011,8.00277,1,8.00277,English,Norwegians
node_1391,node_11234,8.43257,1,8.43257,English,English
node_1391,node_11353,8.82814,1,8.82814,English,English
node_1391,node_11762,9.37747,1,9.37747,English,English
node_1391,node_12032,9.56361,1,9.56361,English,English
node_1391,node_12037,8.16563,1,8.16563,English,English
node_1391,node_12050,10.2363,1,10.2363,English,English
node_1392,node_1440,9.19949,1,9.19949,English,English
node_1392,node_1586,11.0514,1,11.0514,English,English
node_1392,node_1775,11.0889,1,11.0889,English,English
node_1392,node_6257,11.7234,1,11.7234,English,English
node_1392,node_6275,8.4841,1,8.4841,English,English
node_1392,node_9381,8.98029,1,8.98029,English,Norwegians
node_1392,node_9413,9.01884,1,9.01884,English,English
node_1392,node_9447,14.6479,2,8.32947,English,English
node_1392,node_9464,10.0988,1,10.0988,English,English
node_1392,node_9494,8.95972,1,8.95972,English,English
node_1392,node_9497,8.07165,1,8.07165,English,English
node_1392,node_9541,9.19151,1,9.19151,English,English
node_1392,node_9646,8.03909,1,8.03909,English,English
node_1392,node_9663,11.057,1,11.057,English,English
node_1392,node_9688,11.5272,1,11.5272,English,English
node_1392,node_9697,8.27728,1,8.27728,English,English
node_1392,node_9714,8.21111,1,8.21111,English,English
node_1392,node_11250,8.2202,1,8.2202,English,English
node_1392,node_11268,8.03566,1,8.03566,English,English
node_1392,node_11310,13.0543,1,13.0543,English,English
node_1392,node_11362,8.44791,1,8.44791,English,English
node_1392,node_11710,9.16771,1,9.16771,English,English
node_1392,node_11778,8.01454,1,8.01454,English,English
node_1392,node_11936,8.69115,1,8.69115,English,English
node_1392,node_12064,9.87599,1,9.87599,English,English
node_1393,node_1500,9.27138,1,9.27138,English,English
node_1393,node_1503,9.74992,1,9.74992,English,English
node_1393,node_1515,8.38017,1,8.38017,English,English
node_1393,node_1517,8.21759,1,8.21759,English,English
node_1393,node_1535,9.35439,1,9.35439,English,English
node_1393,node_1665,9.93088,1,9.93088,English,English
node_1393,node_1720,8.21246,1,8.21246,English,English
node_1393,node_1791,8.03835,1,8.03835,English,English
node_1393,node_9743,8.40961,1,8.40961,English,English
node_1393,node_11236,16.6469,1,16.6469,English,English
node_1393,node_11975,9.26759,1,9.26759,English,English
node_1393,node_12008,9.01863,1,9.01863,English,English
node_1393,node_12062,8.68436,1,8.68436,English,English
node_1394,node_1397,8.35715,1,8.35715,English,English
node_1394,node_1530,12.0155,1,12.0155,English,English
node_1394,node_1578,9.29856,1,9.29856,English,English
node_1394,node_1668,20.4902,2,11.2304,English,English
node_1394,node_6293,8.30569,1,8.30569,English,English
node_1394,node_9590,11.6244,1,11.6244,English,English
node_1394,node_9685,12.0155,1,12.0155,English,English
node_1394,node_11772,8.10547,1,8.10547,English,English
node_1394,node_11972,11.5393,1,11.5393,English,English
node_1395,node_1553,9.99265,1,9.99265,English,English
node_1395,node_1568,8.14488,1,8.14488,English,English
node_1395,node_1575,10.0904,1,10.0904,English,English
node_1395,node_1606,10.3986,1,10.3986,English,English
node_1395,node_1608,19.4134,1,19.4134,English,English
node_1395,node_1789,8.92636,1,8.92636,English,English
node_1395,node_6093,8.42422,1,8.42422,English,Germans
node_1395,node_9390,8.9696,1,8.9696,English,Norwegians
node_1395,node_11657,8.0373,1,8.0373,English,English
node_1395,node_11717,8.0965,1,8.0965,English,English
node_1395,node_11963,8.23455,1,8.23455,English,English
node_1395,node_11964,8.81713,1,8.81713,English,English
node_1395,node_11971,12.0929,1,12.0929,English,English
node_1395,node_12038,14.8367,1,14.8367,English,English
node_1395,node_12039,8.67208,1,8.67208,English,English
node_1395,node_12088,10.2311,1,10.2311,English,English
node_1395,node_12093,8.05437,1,8.05437,English,English
node_1396,node_1457,20.8114,1,20.8114,English,English
node_1396,node_1664,10.9731,1,10.9731,English,English
node_1396,node_1668,8.2223,1,8.2223,English,English
node_1396,node_11279,13.4882,1,13.4882,English,English
node_1396,node_11768,8.9944,1,8.9944,English,English
node_1397,node_9424,8.29133,1,8.29133,English,English
node_1397,node_9632,9.70436,1,9.70436,English,English
node_1397,node_9756,8.09251,1,8.09251,English,English
node_1397,node_11748,8.44204,1,8.44204,English,English
node_1397,node_12087,8.02423,1,8.02423,English,English
node_1398,node_1662,10.3007,1,10.3007,English,English
node_1398,node_1714,14.3322,1,14.3322,English,English
node_1398,node_1777,10.187,1,10.187,English,English
node_1398,node_1793,8.12541,1,8.12541,English,English
node_1398,node_9434,9.74475,1,9.74475,English,English
node_1398,node_9634,8.65164,1,8.65164,English,English
node_1398,node_9646,8.77718,1,8.77718,English,English
node_1398,node_9823,8.96735,1,8.96735,English,English
node_1398,node_9829,9.84613,1,9.84613,English,English
node_1398,node_11234,9.08965,1,9.08965,English,English
node_1398,node_11897,8.49807,1,8.49807,English,English
node_1398,node_12090,17.2833,2,10.8056,English,English
node_1399,node_1547,12.2087,1,12.2087,English,English
node_1399,node_1584,9.63245,1,9.63245,English,English
node_1399,node_1620,8.47519,1,8.47519,English,English
node_1399,node_1770,9.60925,1,9.60925,English,English
node_1399,node_1774,8.39109,1,8.39109,English,English
node_1399,node_1783,9.10802,1,9.10802,English,English
node_1399,node_1871,10.2714,1,10.2714,English,Swedes
node_1399,node_6223,9.84393,1,9.84393,English,English
node_1399,node_8671,10.2714,1,10.2714,English,Finns
node_1399,node_9516,9.68975,1,9.68975,English,English
node_1399,node_11768,10.0795,1,10.0795,English,English
node_1399,node_12058,11.1813,1,11.1813,English,English
node_1400,node_1402,15.6584,1,15.6584,English,English
node_1400,node_1525,9.66046,1,9.66046,English,English
node_1400,node_1578,11.0082,1,11.0082,English,English
node_1400,node_1770,8.99515,1,8.99515,English,English
node_1400,node_1773,9.31663,1,9.31663,English,English
node_1400,node_5707,8.20152,1,8.20152,English,Germans
node_1400,node_9591,9.08167,1,9.08167,English,English
node_1400,node_11429,14.9517,2,8.27966,English,English
node_1400,node_11722,12.6297,1,12.6297,English,English
node_1400,node_11803,13.2181,1,13.2181,English,English
node_1400,node_11830,11.1086,1,11.1086,English,English
node_1400,node_11903,16.4834,2,9.67541,English,English
node_1401,node_1417,9.03823,1,9.03823,English,English
node_1401,node_1510,16.0098,1,16.0098,English,English
node_1401,node_1580,8.1946,1,8.1946,English,English
node_1401,node_1668,9.1733,1,9.1733,English,English
node_1401,node_1693,10.138,1,10.138,English,English
node_1401,node_6307,17.1428,2,11.008,English,English
node_1401,node_9600,9.08411,1,9.08411,English,English
node_1401,node_9659,8.56837,1,8.56837,English,English
node_1401,node_9672,8.11739,1,8.11739,English,English
node_1401,node_9763,10.855,1,10.855,English,English
node_1401,node_11391,8.13719,1,8.13719,English,English
node_1401,node_11689,8.46088,1,8.46088,English,English
node_1401,node_11802,8.35922,1,8.35922,English,English
node_1401,node_11998,14.9787,1,14.9787,English,English
node_1401,node_12090,11.6008,1,11.6008,English,English
node_1401,node_12150,8.11312,1,8.11312,English,English
node_1402,node_1532,8.10511,1,8.10511,English,English
node_1402,node_2981,17.8975,1,17.8975,English,English
node_1402,node_2992,16.3304,1,16.3304,English,English
node_1402,node_9495,8.08253,1,8.08253,English,English
node_1402,node_9535,8.50288,1,8.50288,English,English
node_1402,node_9558,9.41051,1,9.41051,English,English
node_1402,node_9633,11.7368,1,11.7368,English,English
node_1402,node_9659,8.23691,1,8.23691,English,English
node_1402,node_9689,11.6174,1,11.6174,English,English
node_1402,node_9692,8.50125,1,8.50125,English,English
node_1402,node_9702,52.074,4,18.2874,English,English
node_1402,node_9768,10.739,1,10.739,English,English
node_1402,node_11420,8.14374,1,8.14374,English,English
node_1402,node_11422,9.83652,1,9.83652,English,English
node_1402,node_11700,9.17673,1,9.17673,English,English
node_1402,node_11730,10.3947,1,10.3947,English,English
node_1402,node_11731,9.17267,1,9.17267,English,English
node_1402,node_11743,8.41972,1,8.41972,English,English
node_1402,node_11781,8.15757,1,8.15757,English,English
node_1402,node_11906,10.0699,1,10.0699,English,English
node_1403,node_1579,15.8735,1,15.8735,English,English
node_1403,node_1686,13.0068,1,13.0068,English,English
node_1403,node_1695,10.905,1,10.905,English,English
node_1403,node_9423,8.37941,1,8.37941,English,English
node_1403,node_9461,15.1467,2,8.98861,English,English
node_1403,node_9561,10.5164,1,10.5164,English,English
node_1403,node_9569,8.50691,1,8.50691,English,English
node_1403,node_9636,11.4527,1,11.4527,English,English
node_1403,node_9674,9.78806,1,9.78806,English,English
node_1403,node_9689,10.2255,1,10.2255,English,English
node_1403,node_9702,8.10432,1,8.10432,English,English
node_1403,node_11265,8.97839,1,8.97839,English,English
node_1403,node_11432,9.17918,1,9.17918,English,English
node_1403,node_11758,8.20654,1,8.20654,English,English
node_1403,node_12042,8.52556,1,8.52556,English,English
node_1403,node_12077,13.6159,1,13.6159,English,English
node_1403,node_12086,9.62634,1,9.62634,English,English
node_1403,node_12161,8.03568,1,8.03568,English,English
node_1404,node_1484,10.2803,1,10.2803,English,English
node_1404,node_9729,20.8442,2,13.9762,English,English
node_1404,node_9888,8.85161,1,8.85161,English,English
node_1404,node_11400,8.02723,1,8.02723,English,English
node_1404,node_11405,8.35582,1,8.35582,English,English
node_1404,node_11749,10.8591,1,10.8591,English,English
node_1404,node_11796,9.53836,1,9.53836,English,English
node_1404,node_11807,8.35582,1,8.35582,English,English
node_1405,node_1486,10.5954,1,10.5954,English,English
node_1405,node_1634,9.11607,1,9.11607,English,English
node_1405,node_1683,13.5003,1,13.5003,English,English
node_1405,node_1765,9.56232,1,9.56232,English,English
node_1405,node_1774,10.5118,1,10.5118,English,English
node_1405,node_9102,9.02789,1,9.02789,English,Norwegians
node_1405,node_9365,8.28468,1,8.28468,English,Norwegians
node_1405,node_9492,10.1215,1,10.1215,English,English
node_1405,node_9731,9.31129,1,9.31129,English,English
node_1405,node_9760,9.98074,1,9.98074,English,English
node_1405,node_9832,8.11422,1,8.11422,English,English
node_1405,node_11387,13.8036,1,13.8036,English,English
node_1405,node_12039,12.8366,1,12.8366,English,English
node_1406,node_1440,8.86865,1,8.86865,English,English
node_1406,node_1447,13.0507,1,13.0507,English,English
node_1406,node_1521,16.3851,2,8.51825,English,English
node_1406,node_1564,8.31559,1,8.31559,English,English
node_1406,node_1660,8.40929,1,8.40929,English,English
node_1406,node_1697,8.07611,1,8.07611,English,English
node_1406,node_1746,21.1312,2,11.8743,English,English
node_1406,node_9631,8.01709,1,8.01709,English,English
node_1406,node_9692,10.2166,1,10.2166,English,English
node_1406,node_11223,8.44268,1,8.44268,English,English
node_1406,node_11325,13.104,1,13.104,English,English
node_1406,node_11802,9.12846,1,9.12846,English,English
node_1406,node_11901,8.02076,1,8.02076,English,English
node_1406,node_11910,9.42548,1,9.42548,English,English
node_1406,node_11920,11.8483,1,11.8483,English,English
node_1406,node_11999,9.43149,1,9.43149,English,English
node_1406,node_12009,13.9496,1,13.9496,English,English
node_1406,node_12012,8.07422,1,8.07422,English,English
node_1406,node_12014,9.52326,1,9.52326,English,English
node_1406,node_12021,15.0218,1,15.0218,English,English
node_1406,node_12103,8.01849,1,8.01849,English,English
node_1407,node_1506,9.73645,1,9.73645,English,English
node_1407,node_1614,11.6572,1,11.6572,English,English
node_1407,node_2348,8.62301,1,8.62301,English,French
node_1407,node_2523,9.7731,1,9.7731,English,French
node_1407,node_6240,27.1606,1,27.1606,English,English
node_1407,node_9423,9.0218,1,9.0218,English,English
node_1407,node_12160,15.8571,1,15.8571,English,English
node_1408,node_1440,8.26065,1,8.26065,English,English
node_1408,node_1536,8.47285,1,8.47285,English,English
node_1408,node_1554,8.23721,1,8.23721,English,English
node_1408,node_1589,8.28059,1,8.28059,English,English
node_1408,node_1592,9.12203,1,9.12203,English,English
node_1408,node_1606,8.31677,1,8.31677,English,English
node_1408,node_1645,8.71457,1,8.71457,English,English
node_1408,node_1646,15.8175,1,15.8175,English,English
node_1408,node_2399,8.21465,1,8.21465,English,French
node_1408,node_9420,11.2929,1,11.2929,English,English
node_1408,node_9625,10.529,1,10.529,English,English
node_1408,node_11685,8.15242,1,8.15242,English,English
node_1408,node_11745,9.05029,1,9.05029,English,English
node_1408,node_11792,9.26732,1,9.26732,English,English
node_1408,node_11806,9.49214,1,9.49214,English,English
node_1408,node_11826,11.8758,1,11.8758,English,English
node_1408,node_12059,9.36386,1,9.36386,English,English
node_1408,node_12061,9.01701,1,9.01701,English,English
node_1409,node_1510,12.2347,1,12.2347,English,English
node_1409,node_1587,11.1036,1,11.1036,English,English
node_1409,node_1645,11.9434,1,11.9434,English,English
node_1409,node_1746,9.41052,1,9.41052,English,English
node_1409,node_9411,8.198,1,8.198,English,English
node_1409,node_11351,17.0896,1,17.0896,English,English
node_1409,node_11453,11.1748,1,11.1748,English,English
node_1409,node_11905,20.6381,2,11.0689,English,English
node_1409,node_11910,8.93652,1,8.93652,English,English
node_1409,node_11941,8.92522,1,8.92522,English,English
node_1409,node_11975,10.2786,1,10.2786,English,English
node_1409,node_12004,11.2511,1,11.2511,English,English
node_1409,node_12040,9.61258,1,9.61258,English,English
node_1410,node_1651,8.9546,1,8.9546,English,English
node_1410,node_1707,13.4733,1,13.4733,English,English
node_1410,node_1789,9.73553,1,9.73553,English,English
node_1410,node_1832,11.6353,1,11.6353,English,Swedes
node_1410,node_4557,13.1476,1,13.1476,English,Scots
node_1410,node_9084,11.5602,1,11.5602,English,Norwegians
node_1410,node_9796,9.14364,1,9.14364,English,English
node_1410,node_11725,9.06754,1,9.06754,English,English
node_1410,node_11747,15.9593,1,15.9593,English,English
node_1410,node_12022,9.16548,1,9.16548,English,English
node_1410,node_12037,9.00575,1,9.00575,English,English
node_1411,node_1423,82.3078,7,20.1849,English,English
node_1411,node_11319,15.0013,1,15.0013,English,English
node_1411,node_11887,11.1364,1,11.1364,English,Irish
node_1412,node_1473,8.25186,1,8.25186,English,English
node_1412,node_1571,8.13606,1,8.13606,English,English
node_1412,node_1660,9.04343,1,9.04343,English,English
node_1412,node_1713,12.5543,1,12.5543,English,English
node_1412,node_6302,8.25507,1,8.25507,English,English
node_1412,node_9410,9.34802,1,9.34802,English,English
node_1412,node_9435,16.0773,2,9.93381,English,English
node_1412,node_9445,8.98523,1,8.98523,English,English
node_1412,node_9447,9.71074,1,9.71074,English,English
node_1412,node_9479,9.76642,1,9.76642,English,English
node_1412,node_9547,10.7986,1,10.7986,English,English
node_1412,node_9565,12.2414,1,12.2414,English,English
node_1412,node_9583,9.04639,1,9.04639,English,English
node_1412,node_9613,8.70808,1,8.70808,English,English
node_1412,node_9635,17.239,2,9.62711,English,English
node_1412,node_9658,9.81253,1,9.81253,English,English
node_1412,node_9671,8.36977,1,8.36977,English,English
node_1412,node_9828,11.443,1,11.443,English,English
node_1412,node_9853,10.338,1,10.338,English,English
node_1412,node_11265,15.5252,2,8.71056,English,English
node_1412,node_11293,9.24177,1,9.24177,English,English
node_1412,node_11732,8.70672,1,8.70672,English,English
node_1412,node_11828,8.43285,1,8.43285,English,English
node_1412,node_11940,18.8877,1,18.8877,English,English
node_1412,node_11995,9.04909,1,9.04909,English,English
node_1412,node_12024,8.76041,1,8.76041,English,English
node_1412,node_12042,8.63774,1,8.63774,English,English
node_1412,node_12067,9.31109,1,9.31109,English,English
node_1412,node_12076,10.2726,1,10.2726,English,English
node_1413,node_1654,11.2706,1,11.2706,English,English
node_1413,node_1673,8.57854,1,8.57854,English,English
node_1413,node_1773,10.3581,1,10.3581,English,English
node_1413,node_6279,8.86357,1,8.86357,English,English
node_1413,node_6306,8.5256,1,8.5256,English,English
node_1413,node_9325,8.34429,1,8.34429,English,Norwegians
node_1413,node_9439,10.1725,1,10.1725,English,English
node_1413,node_11827,8.42265,1,8.42265,English,English
node_1413,node_12017,9.11073,1,9.11073,English,English
node_1413,node_12104,13.2712,1,13.2712,English,English
node_1414,node_1427,8.57254,1,8.57254,English,English
node_1414,node_1759,50.3354,2,28.727,English,English
node_1414,node_6248,11.5551,1,11.5551,English,English
node_1414,node_7890,11.3286,1,11.3286,English,"Czechs,Slovaks"
node_1414,node_9443,8.21167,1,8.21167,English,English
node_1414,node_9533,8.89789,1,8.89789,English,English
node_1414,node_9535,8.17628,1,8.17628,English,English
node_1414,node_9582,9.63348,1,9.63348,English,English
node_1414,node_9615,10.2305,1,10.2305,English,English
node_1414,node_9646,8.74654,1,8.74654,English,English
node_1414,node_9662,19.8235,1,19.8235,English,English
node_1414,node_9676,12.9961,1,12.9961,English,English
node_1414,node_9708,11.4864,1,11.4864,English,English
node_1414,node_11425,11.5389,1,11.5389,English,English
node_1414,node_11760,9.18486,1,9.18486,English,English
node_1414,node_11780,8.76371,1,8.76371,English,English
node_1414,node_11815,8.56841,1,8.56841,English,English
node_1414,node_11823,11.8908,1,11.8908,English,English
node_1414,node_12093,8.90702,1,8.90702,English,English
node_1415,node_1462,8.19831,1,8.19831,English,English
node_1415,node_1610,13.4181,1,13.4181,English,English
node_1415,node_9766,10.1124,1,10.1124,English,English
node_1416,node_8917,11.1592,1,11.1592,English,Swedes
node_1416,node_9894,8.02064,1,8.02064,English,English
node_1416,node_11317,9.16882,1,9.16882,English,English
node_1416,node_11659,9.43672,1,9.43672,English,English
node_1416,node_11984,12.2512,1,12.2512,English,English
node_1417,node_1488,8.19617,1,8.19617,English,English
node_1417,node_1516,9.63504,1,9.63504,English,English
node_1417,node_1593,14.4959,1,14.4959,English,English
node_1417,node_1692,9.03704,1,9.03704,English,English
node_1417,node_1730,8.21467,1,8.21467,English,English
node_1417,node_1752,8.1221,1,8.1221,English,English
node_1417,node_6290,11.0764,1,11.0764,English,English
node_1417,node_9261,8.44284,1,8.44284,English,Norwegians
node_1417,node_9423,11.0862,1,11.0862,English,English
node_1417,node_9460,10.6558,1,10.6558,English,English
node_1417,node_9489,10.5631,1,10.5631,English,English
