,node_id1,node_id2,label_id1,label_id2,ibd_sum
11978,node_590,node_1491,южные-русские,южные-русские,8.40641
11979,node_590,node_1493,южные-русские,южные-русские,8.18231
11980,node_590,node_1536,южные-русские,северные-русские,8.64758
11981,node_590,node_1570,южные-русские,северные-русские,11.6512
11982,node_590,node_1709,южные-русские,южные-русские,8.10934
11983,node_590,node_1876,южные-русские,северные-русские,8.99719
11984,node_590,node_1896,южные-русские,белорусы,8.20364
11985,node_590,node_1994,южные-русские,южные-русские,11.8432
11986,node_590,node_1995,южные-русские,северные-русские,10.0883
11987,node_590,node_2151,южные-русские,северные-русские,9.78475
11988,node_590,node_2182,южные-русские,южные-русские,10.9216
11989,node_590,node_2324,южные-русские,южные-русские,8.56403
11990,node_590,node_2362,южные-русские,белорусы,12.5339
11991,node_591,node_643,южные-русские,южные-русские,8.22216
11992,node_591,node_725,южные-русские,северные-русские,11.1192
11993,node_591,node_847,южные-русские,южные-русские,9.59252
11994,node_591,node_920,южные-русские,северные-русские,12.8047
11995,node_591,node_956,южные-русские,южные-русские,8.09134
11996,node_591,node_994,южные-русские,южные-русские,8.021
11997,node_591,node_1045,южные-русские,южные-русские,9.35303
11998,node_591,node_1181,южные-русские,белорусы,11.7677
11999,node_591,node_1414,южные-русские,южные-русские,13.5201
12000,node_591,node_1561,южные-русские,южные-русские,9.78487
12001,node_591,node_1614,южные-русские,южные-русские,10.6141
12002,node_591,node_1627,южные-русские,южные-русские,8.83593
12003,node_591,node_1744,южные-русские,южные-русские,10.2901
12004,node_591,node_1778,южные-русские,южные-русские,15.4541
12005,node_591,node_1855,южные-русские,северные-русские,8.89184
12006,node_591,node_1917,южные-русские,южные-русские,8.77278
12007,node_591,node_1923,южные-русские,украинцы,11.5427
12008,node_591,node_1967,южные-русские,северные-русские,8.14218
12009,node_591,node_2084,южные-русские,южные-русские,12.0685
12010,node_591,node_2124,южные-русские,южные-русские,8.38042
12011,node_591,node_2304,южные-русские,южные-русские,18.7964
12012,node_592,node_829,северные-русские,южные-русские,8.78822
12013,node_592,node_969,северные-русские,южные-русские,8.37258
12014,node_592,node_975,северные-русские,северные-русские,9.65237
12015,node_592,node_1208,северные-русские,северные-русские,9.00675
12016,node_592,node_1340,северные-русские,южные-русские,11.1338
12017,node_592,node_1350,северные-русские,южные-русские,10.2051
12018,node_592,node_1368,северные-русские,северные-русские,12.7188
12019,node_592,node_1423,северные-русские,южные-русские,8.15871
12020,node_592,node_1556,северные-русские,северные-русские,8.73214
12021,node_592,node_1724,северные-русские,южные-русские,8.33892
12022,node_592,node_1758,северные-русские,южные-русские,16.5163
12023,node_592,node_1773,северные-русские,северные-русские,8.17522
12024,node_592,node_2058,северные-русские,северные-русские,8.42884
12025,node_592,node_2153,северные-русские,южные-русские,25.0986
12026,node_592,node_2378,северные-русские,северные-русские,10.3237
12027,node_592,node_2496,северные-русские,украинцы,8.30673
12028,node_593,node_651,белорусы,южные-русские,8.15685
12029,node_593,node_720,белорусы,белорусы,14.117
12030,node_593,node_822,белорусы,белорусы,11.9608
12031,node_593,node_877,белорусы,южные-русские,15.1932
12032,node_593,node_923,белорусы,северные-русские,9.20519
12033,node_593,node_980,белорусы,южные-русские,8.85204
12034,node_593,node_999,белорусы,южные-русские,11.3646
12035,node_593,node_1147,белорусы,южные-русские,15.2884
12036,node_593,node_1252,белорусы,белорусы,18.0724
12037,node_593,node_1345,белорусы,южные-русские,8.33219
12038,node_593,node_1523,белорусы,южные-русские,11.0617
12039,node_593,node_1702,белорусы,южные-русские,11.0617
12040,node_593,node_1803,белорусы,украинцы,8.15987
12041,node_593,node_1877,белорусы,украинцы,8.13589
12042,node_593,node_1913,белорусы,белорусы,8.47321
12043,node_593,node_2236,белорусы,южные-русские,8.13702
12044,node_593,node_2406,белорусы,южные-русские,10.9024
12045,node_593,node_2515,белорусы,белорусы,8.5467
12046,node_593,node_2538,белорусы,белорусы,25.9099
12047,node_593,node_2603,белорусы,украинцы,8.73355
12048,node_594,node_772,южные-русские,южные-русские,8.04203
12049,node_594,node_786,южные-русские,южные-русские,8.56377
12050,node_594,node_927,южные-русские,южные-русские,12.6
12051,node_594,node_930,южные-русские,южные-русские,8.71619
12052,node_594,node_1083,южные-русские,южные-русские,8.64257
12053,node_594,node_1235,южные-русские,южные-русские,14.265
12054,node_594,node_1238,южные-русские,южные-русские,8.26535
12055,node_594,node_1247,южные-русские,северные-русские,10.7688
12056,node_594,node_1257,южные-русские,южные-русские,9.3505
12057,node_594,node_1273,южные-русские,южные-русские,8.58317
12058,node_594,node_1275,южные-русские,южные-русские,9.04948
12059,node_594,node_1590,южные-русские,южные-русские,10.4707
12060,node_594,node_1617,южные-русские,южные-русские,9.6217
12061,node_594,node_1622,южные-русские,южные-русские,8.54762
12062,node_594,node_1669,южные-русские,южные-русские,10.8925
12063,node_594,node_1810,южные-русские,белорусы,8.49007
12064,node_594,node_1947,южные-русские,северные-русские,9.47034
12065,node_594,node_1986,южные-русские,белорусы,17.8749
12066,node_594,node_2021,южные-русские,южные-русские,8.15462
12067,node_594,node_2062,южные-русские,южные-русские,10.1642
12068,node_594,node_2228,южные-русские,южные-русские,10.353
12069,node_594,node_2231,южные-русские,южные-русские,19.7982
12070,node_594,node_2296,южные-русские,южные-русские,8.26341
12071,node_594,node_2325,южные-русские,украинцы,9.07883
12072,node_594,node_2549,южные-русские,белорусы,8.11111
12073,node_595,node_713,южные-русские,северные-русские,16.2775
12074,node_595,node_767,южные-русские,южные-русские,16.3376
12075,node_595,node_917,южные-русские,северные-русские,16.5717
12076,node_595,node_926,южные-русские,южные-русские,16.1116
12077,node_595,node_968,южные-русские,южные-русские,13.1702
12078,node_595,node_999,южные-русские,южные-русские,8.38757
12079,node_595,node_1156,южные-русские,южные-русские,8.91954
12080,node_595,node_1233,южные-русские,южные-русские,8.1004
12081,node_595,node_1347,южные-русские,украинцы,10.2407
12082,node_595,node_1526,южные-русские,северные-русские,14.595
12083,node_595,node_1618,южные-русские,южные-русские,12.4815
12084,node_595,node_1659,южные-русские,южные-русские,8.98401
12085,node_595,node_1661,южные-русские,южные-русские,9.43444
12086,node_595,node_1704,южные-русские,южные-русские,8.32074
12087,node_595,node_1852,южные-русские,южные-русские,8.58502
12088,node_595,node_1919,южные-русские,украинцы,12.591
12089,node_595,node_1932,южные-русские,южные-русские,36.8471
12090,node_595,node_2139,южные-русские,южные-русские,8.85582
12091,node_595,node_2150,южные-русские,южные-русские,8.05348
12092,node_595,node_2345,южные-русские,белорусы,9.26769
12093,node_595,node_2350,южные-русские,южные-русские,8.05114
12094,node_596,node_642,северные-русские,северные-русские,9.05529
12095,node_596,node_697,северные-русские,южные-русские,9.16335
12096,node_596,node_721,северные-русские,северные-русские,15.9807
12097,node_596,node_814,северные-русские,северные-русские,10.9027
12098,node_596,node_878,северные-русские,южные-русские,9.72151
12099,node_596,node_946,северные-русские,северные-русские,11.2671
12100,node_596,node_958,северные-русские,южные-русские,8.17812
12101,node_596,node_1338,северные-русские,южные-русские,11.034
12102,node_596,node_1607,северные-русские,северные-русские,8.36156
12103,node_596,node_1624,северные-русские,южные-русские,12.5061
12104,node_596,node_1672,северные-русские,белорусы,8.05697
12105,node_596,node_1778,северные-русские,южные-русские,10.6264
12106,node_596,node_1866,северные-русские,южные-русские,9.66449
12107,node_596,node_1905,северные-русские,южные-русские,12.3679
12108,node_596,node_1960,северные-русские,северные-русские,8.95271
12109,node_596,node_2289,северные-русские,северные-русские,9.49593
12110,node_596,node_2543,северные-русские,белорусы,14.821
12111,node_597,node_642,северные-русские,северные-русские,11.4221
12112,node_597,node_787,северные-русские,южные-русские,8.79203
12113,node_597,node_880,северные-русские,белорусы,8.46194
12114,node_597,node_962,северные-русские,северные-русские,9.50324
12115,node_597,node_1217,северные-русские,северные-русские,8.39401
12116,node_597,node_1218,северные-русские,северные-русские,13.9605
12117,node_597,node_1673,северные-русские,южные-русские,8.65888
12118,node_597,node_1702,северные-русские,южные-русские,10.0625
12119,node_597,node_1933,северные-русские,южные-русские,9.06655
12120,node_597,node_1956,северные-русские,южные-русские,8.82427
12121,node_597,node_1969,северные-русские,южные-русские,8.60454
12122,node_597,node_1972,северные-русские,южные-русские,8.38246
12123,node_597,node_2190,северные-русские,северные-русские,11.4696
12124,node_597,node_2326,северные-русские,северные-русские,8.27862
12125,node_598,node_736,южные-русские,белорусы,8.10731
12126,node_598,node_927,южные-русские,южные-русские,16.0995
12127,node_598,node_959,южные-русские,южные-русские,8.88277
12128,node_598,node_1099,южные-русские,южные-русские,9.51134
12129,node_598,node_1189,южные-русские,северные-русские,16.0983
12130,node_598,node_1232,южные-русские,северные-русские,9.2505
12131,node_598,node_1244,южные-русские,южные-русские,9.01525
12132,node_598,node_1315,южные-русские,южные-русские,9.91113
12133,node_598,node_1430,южные-русские,северные-русские,9.258
12134,node_598,node_1461,южные-русские,южные-русские,9.63155
12135,node_598,node_1465,южные-русские,северные-русские,9.2505
12136,node_598,node_1634,южные-русские,южные-русские,16.395
12137,node_598,node_1707,южные-русские,южные-русские,9.33653
12138,node_598,node_1784,южные-русские,южные-русские,8.53356
12139,node_598,node_1800,южные-русские,южные-русские,22.1124
12140,node_598,node_1826,южные-русские,белорусы,9.94562
12141,node_598,node_1891,южные-русские,северные-русские,8.04196
12142,node_598,node_1911,южные-русские,южные-русские,8.04391
12143,node_598,node_1973,южные-русские,южные-русские,8.55921
12144,node_598,node_1997,южные-русские,южные-русские,10.0042
12145,node_598,node_2015,южные-русские,северные-русские,9.258
12146,node_598,node_2030,южные-русские,белорусы,8.47645
12147,node_598,node_2069,южные-русские,южные-русские,8.73475
12148,node_598,node_2113,южные-русские,белорусы,10.3166
12149,node_598,node_2420,южные-русские,южные-русские,8.89629
12150,node_598,node_2484,южные-русские,южные-русские,9.26467
12151,node_599,node_718,южные-русские,южные-русские,9.42175
12152,node_599,node_724,южные-русские,южные-русские,9.01299
12153,node_599,node_756,южные-русские,южные-русские,9.57666
12154,node_599,node_758,южные-русские,южные-русские,10.2594
12155,node_599,node_899,южные-русские,южные-русские,8.60313
12156,node_599,node_907,южные-русские,южные-русские,8.59726
12157,node_599,node_958,южные-русские,южные-русские,9.73302
12158,node_599,node_987,южные-русские,украинцы,8.63796
12159,node_599,node_1016,южные-русские,южные-русские,8.95016
12160,node_599,node_1031,южные-русские,южные-русские,8.3664
12161,node_599,node_1039,южные-русские,южные-русские,9.11772
12162,node_599,node_1260,южные-русские,южные-русские,12.8299
12163,node_599,node_1292,южные-русские,южные-русские,10.2476
12164,node_599,node_1489,южные-русские,южные-русские,9.96039
12165,node_599,node_1612,южные-русские,северные-русские,8.17968
12166,node_599,node_1618,южные-русские,южные-русские,11.3378
12167,node_599,node_1825,южные-русские,южные-русские,10.2346
12168,node_599,node_1911,южные-русские,южные-русские,9.64758
12169,node_599,node_2070,южные-русские,южные-русские,8.43368
12170,node_599,node_2130,южные-русские,украинцы,11.5401
12171,node_599,node_2428,южные-русские,южные-русские,9.32856
12172,node_599,node_2530,южные-русские,украинцы,8.55617
12173,node_599,node_2545,южные-русские,украинцы,15.6384
12174,node_599,node_2595,южные-русские,белорусы,8.57957
12175,node_600,node_648,южные-русские,южные-русские,9.08062
12176,node_600,node_673,южные-русские,южные-русские,8.77504
12177,node_600,node_799,южные-русские,южные-русские,12.5589
12178,node_600,node_961,южные-русские,северные-русские,18.6795
12179,node_600,node_977,южные-русские,северные-русские,10.5424
12180,node_600,node_1006,южные-русские,северные-русские,8.10265
12181,node_600,node_1022,южные-русские,украинцы,13.1863
12182,node_600,node_1226,южные-русские,южные-русские,8.06174
12183,node_600,node_1228,южные-русские,южные-русские,14.5466
12184,node_600,node_1294,южные-русские,южные-русские,8.64186
12185,node_600,node_1349,южные-русские,южные-русские,8.64186
12186,node_600,node_1458,южные-русские,южные-русские,10.8547
12187,node_600,node_1579,южные-русские,южные-русские,13.3133
12188,node_600,node_1623,южные-русские,южные-русские,9.7473
12189,node_600,node_1857,южные-русские,южные-русские,8.21282
12190,node_600,node_2012,южные-русские,северные-русские,8.07496
12191,node_600,node_2095,южные-русские,северные-русские,11.7778
12192,node_600,node_2183,южные-русские,белорусы,9.49795
12193,node_600,node_2204,южные-русские,южные-русские,9.17053
12194,node_600,node_2230,южные-русские,южные-русские,8.84299
12195,node_600,node_2277,южные-русские,южные-русские,9.83387
12196,node_600,node_2421,южные-русские,украинцы,8.85518
12197,node_601,node_614,украинцы,северные-русские,8.18057
12198,node_601,node_804,украинцы,южные-русские,8.7279
12199,node_601,node_1019,украинцы,южные-русские,8.60981
12200,node_601,node_1078,украинцы,южные-русские,11.4127
12201,node_601,node_1157,украинцы,южные-русские,8.53716
12202,node_601,node_1368,украинцы,северные-русские,14.297
12203,node_601,node_1654,украинцы,северные-русские,10.2682
12204,node_601,node_1855,украинцы,северные-русские,10.9951
12205,node_601,node_1900,украинцы,южные-русские,8.84359
12206,node_601,node_2008,украинцы,украинцы,8.14899
12207,node_601,node_2123,украинцы,южные-русские,8.60154
12208,node_601,node_2264,украинцы,украинцы,20.3121
12209,node_601,node_2572,украинцы,украинцы,10.5985
12210,node_601,node_2596,украинцы,украинцы,10.662
12211,node_602,node_623,южные-русские,северные-русские,8.69846
12212,node_602,node_679,южные-русские,южные-русские,10.9026
12213,node_602,node_721,южные-русские,северные-русские,8.12582
12214,node_602,node_750,южные-русские,южные-русские,9.43074
12215,node_602,node_941,южные-русские,северные-русские,8.77627
12216,node_602,node_1047,южные-русские,южные-русские,12.2284
12217,node_602,node_1095,южные-русские,южные-русские,11.9644
12218,node_602,node_1180,южные-русские,белорусы,8.51492
12219,node_602,node_1319,южные-русские,южные-русские,8.06191
12220,node_602,node_1415,южные-русские,южные-русские,8.37746
12221,node_602,node_1558,южные-русские,украинцы,10.1353
12222,node_602,node_1574,южные-русские,южные-русские,8.77627
12223,node_602,node_1867,южные-русские,белорусы,8.49655
12224,node_602,node_1938,южные-русские,северные-русские,8.15067
12225,node_602,node_2049,южные-русские,южные-русские,14.1593
12226,node_602,node_2206,южные-русские,южные-русские,9.60466
12227,node_602,node_2460,южные-русские,южные-русские,9.18663
12228,node_602,node_2624,южные-русские,белорусы,14.412
12229,node_603,node_654,южные-русские,южные-русские,8.69376
12230,node_603,node_1052,южные-русские,южные-русские,8.46145
12231,node_603,node_1059,южные-русские,северные-русские,9.68159
12232,node_603,node_1124,южные-русские,южные-русские,11.746
12233,node_603,node_1147,южные-русские,южные-русские,13.1786
12234,node_603,node_1258,южные-русские,южные-русские,8.86652
12235,node_603,node_1278,южные-русские,северные-русские,11.6389
12236,node_603,node_1568,южные-русские,северные-русские,12.1796
12237,node_603,node_1581,южные-русские,украинцы,8.58772
12238,node_603,node_1585,южные-русские,мордвины,8.9108
12239,node_603,node_1673,южные-русские,южные-русские,9.8675
12240,node_603,node_1825,южные-русские,южные-русские,8.1926
12241,node_603,node_2375,южные-русские,южные-русские,10.4378
12242,node_603,node_2456,южные-русские,южные-русские,8.69495
12243,node_604,node_764,южные-русские,южные-русские,14.7504
12244,node_604,node_810,южные-русские,южные-русские,9.90842
12245,node_604,node_959,южные-русские,южные-русские,11.2411
12246,node_604,node_1089,южные-русские,южные-русские,9.41531
12247,node_604,node_1099,южные-русские,южные-русские,13.3366
12248,node_604,node_1181,южные-русские,белорусы,16.4804
12249,node_604,node_1204,южные-русские,северные-русские,8.30242
12250,node_604,node_1206,южные-русские,южные-русские,9.41646
12251,node_604,node_1331,южные-русские,южные-русские,9.99423
12252,node_604,node_1359,южные-русские,южные-русские,14.2693
12253,node_604,node_1380,южные-русские,южные-русские,8.39217
12254,node_604,node_1483,южные-русские,южные-русские,11.1968
12255,node_604,node_1533,южные-русские,южные-русские,15.3233
12256,node_604,node_1615,южные-русские,южные-русские,8.14907
12257,node_604,node_1620,южные-русские,южные-русские,11.2047
12258,node_604,node_1650,южные-русские,южные-русские,9.83806
12259,node_604,node_1704,южные-русские,южные-русские,14.2693
12260,node_604,node_1757,южные-русские,южные-русские,13.4271
12261,node_604,node_1901,южные-русские,белорусы,13.201
12262,node_604,node_2059,южные-русские,южные-русские,8.80583
12263,node_604,node_2075,южные-русские,украинцы,8.31317
12264,node_604,node_2095,южные-русские,северные-русские,9.26272
12265,node_604,node_2204,южные-русские,южные-русские,8.58424
12266,node_604,node_2337,южные-русские,северные-русские,11.0292
12267,node_604,node_2443,южные-русские,белорусы,8.58772
12268,node_604,node_2577,южные-русские,белорусы,9.89948
12269,node_605,node_662,южные-русские,южные-русские,9.19838
12270,node_605,node_699,южные-русские,южные-русские,11.675
12271,node_605,node_795,южные-русские,южные-русские,8.45033
12272,node_605,node_1080,южные-русские,южные-русские,8.25356
12273,node_605,node_1151,южные-русские,южные-русские,8.63789
12274,node_605,node_1520,южные-русские,южные-русские,8.16474
12275,node_605,node_1579,южные-русские,южные-русские,17.9536
12276,node_605,node_1637,южные-русские,южные-русские,14.3243
12277,node_605,node_1917,южные-русские,южные-русские,9.38228
12278,node_605,node_1929,южные-русские,южные-русские,11.1177
12279,node_605,node_2116,южные-русские,южные-русские,12.1728
12280,node_605,node_2259,южные-русские,южные-русские,15.903
12281,node_605,node_2299,южные-русские,южные-русские,13.435
12282,node_605,node_2464,южные-русские,южные-русские,15.3294
12283,node_606,node_628,белорусы,северные-русские,9.81696
12284,node_606,node_743,белорусы,украинцы,9.38841
12285,node_606,node_750,белорусы,южные-русские,8.15532
12286,node_606,node_808,белорусы,южные-русские,8.55728
12287,node_606,node_862,белорусы,северные-русские,8.82643
12288,node_606,node_1197,белорусы,южные-русские,9.00791
12289,node_606,node_1208,белорусы,северные-русские,10.3903
12290,node_606,node_1316,белорусы,белорусы,8.87267
12291,node_606,node_1335,белорусы,южные-русские,16.0334
12292,node_606,node_1360,белорусы,южные-русские,15.8532
12293,node_606,node_1465,белорусы,северные-русские,8.51953
12294,node_606,node_1634,белорусы,южные-русские,8.53875
12295,node_606,node_1726,белорусы,южные-русские,12.2291
12296,node_606,node_1784,белорусы,южные-русские,8.92257
12297,node_606,node_1785,белорусы,южные-русские,8.60472
12298,node_606,node_1788,белорусы,южные-русские,8.53718
12299,node_606,node_1946,белорусы,южные-русские,8.0047
12300,node_606,node_1982,белорусы,белорусы,13.8329
12301,node_606,node_2295,белорусы,южные-русские,9.21236
12302,node_606,node_2399,белорусы,южные-русские,11.1731
12303,node_606,node_2423,белорусы,белорусы,8.90643
12304,node_606,node_2425,белорусы,белорусы,8.55024
12305,node_606,node_2518,белорусы,белорусы,17.8553
12306,node_606,node_2562,белорусы,украинцы,14.4041
12307,node_606,node_2621,белорусы,украинцы,8.19978
12308,node_607,node_673,южные-русские,южные-русские,8.78773
12309,node_607,node_744,южные-русские,южные-русские,8.05025
12310,node_607,node_761,южные-русские,северные-русские,12.8164
12311,node_607,node_809,южные-русские,южные-русские,9.28797
12312,node_607,node_817,южные-русские,белорусы,8.01795
12313,node_607,node_929,южные-русские,южные-русские,8.26667
12314,node_607,node_957,южные-русские,южные-русские,10.0671
12315,node_607,node_959,южные-русские,южные-русские,10.1134
12316,node_607,node_1016,южные-русские,южные-русские,8.47055
12317,node_607,node_1094,южные-русские,южные-русские,8.07792
12318,node_607,node_1130,южные-русские,южные-русские,8.62614
12319,node_607,node_1217,южные-русские,северные-русские,8.07629
12320,node_607,node_1219,южные-русские,южные-русские,9.61446
12321,node_607,node_1378,южные-русские,южные-русские,9.55607
12322,node_607,node_1392,южные-русские,южные-русские,11.3921
12323,node_607,node_1466,южные-русские,южные-русские,8.3231
12324,node_607,node_1489,южные-русские,южные-русские,8.94543
12325,node_607,node_1538,южные-русские,южные-русские,16.4588
12326,node_607,node_1539,южные-русские,южные-русские,8.96272
12327,node_607,node_1567,южные-русские,южные-русские,8.88171
12328,node_607,node_1597,южные-русские,южные-русские,11.3921
12329,node_607,node_1618,южные-русские,южные-русские,8.07016
12330,node_607,node_1629,южные-русские,северные-русские,9.68764
12331,node_607,node_1662,южные-русские,южные-русские,8.28486
12332,node_607,node_1677,южные-русские,северные-русские,8.76855
12333,node_607,node_1678,южные-русские,южные-русские,9.15399
12334,node_607,node_1683,южные-русские,южные-русские,10.2404
12335,node_607,node_1722,южные-русские,южные-русские,10.9295
12336,node_607,node_1926,южные-русские,южные-русские,10.0442
12337,node_607,node_2086,южные-русские,южные-русские,8.49434
12338,node_607,node_2137,южные-русские,южные-русские,9.03131
12339,node_607,node_2195,южные-русские,южные-русские,9.44492
12340,node_607,node_2226,южные-русские,южные-русские,10.4639
12341,node_607,node_2255,южные-русские,южные-русские,8.03157
12342,node_607,node_2286,южные-русские,южные-русские,8.14528
12343,node_607,node_2306,южные-русские,южные-русские,8.36505
12344,node_607,node_2361,южные-русские,южные-русские,17.3896
12345,node_607,node_2447,южные-русские,южные-русские,8.23824
12346,node_607,node_2449,южные-русские,южные-русские,17.3724
12347,node_607,node_2455,южные-русские,южные-русские,8.14216
12348,node_607,node_2558,южные-русские,украинцы,9.29328
12349,node_608,node_842,северные-русские,белорусы,8.25298
12350,node_608,node_933,северные-русские,северные-русские,15.8372
12351,node_608,node_934,северные-русские,белорусы,8.25062
12352,node_608,node_1288,северные-русские,северные-русские,8.75227
12353,node_608,node_1389,северные-русские,южные-русские,8.97257
12354,node_608,node_1449,северные-русские,южные-русские,10.4831
12355,node_608,node_1477,северные-русские,белорусы,8.29288
12356,node_608,node_1527,северные-русские,южные-русские,20.7327
12357,node_608,node_1711,северные-русские,северные-русские,8.44521
12358,node_608,node_1813,северные-русские,южные-русские,9.27917
12359,node_608,node_1903,северные-русские,белорусы,8.52444
12360,node_608,node_2140,северные-русские,южные-русские,9.1185
12361,node_608,node_2145,северные-русские,северные-русские,9.27562
12362,node_608,node_2261,северные-русские,северные-русские,15.1575
12363,node_608,node_2350,северные-русские,южные-русские,8.1001
12364,node_608,node_2362,северные-русские,белорусы,8.35538
12365,node_609,node_722,южные-русские,южные-русские,8.77391
12366,node_609,node_738,южные-русские,белорусы,11.8615
12367,node_609,node_766,южные-русские,южные-русские,8.74298
12368,node_609,node_768,южные-русские,южные-русские,8.73698
12369,node_609,node_813,южные-русские,южные-русские,11.5509
12370,node_609,node_825,южные-русские,южные-русские,8.47398
12371,node_609,node_834,южные-русские,южные-русские,12.735
12372,node_609,node_850,южные-русские,южные-русские,8.08348
12373,node_609,node_945,южные-русские,южные-русские,8.08774
12374,node_609,node_1076,южные-русские,южные-русские,8.00042
12375,node_609,node_1105,южные-русские,южные-русские,8.16295
12376,node_609,node_1280,южные-русские,южные-русские,11.4937
12377,node_609,node_1366,южные-русские,южные-русские,9.4708
12378,node_609,node_1577,южные-русские,северные-русские,8.8254
12379,node_609,node_1601,южные-русские,украинцы,8.27109
12380,node_609,node_1606,южные-русские,южные-русские,15.1928
12381,node_609,node_1618,южные-русские,южные-русские,8.03902
12382,node_609,node_1685,южные-русские,южные-русские,14.6143
12383,node_609,node_1738,южные-русские,южные-русские,19.6525
12384,node_609,node_1856,южные-русские,южные-русские,8.8601
12385,node_609,node_1867,южные-русские,белорусы,11.2447
12386,node_609,node_1899,южные-русские,южные-русские,10.8751
12387,node_609,node_1940,южные-русские,южные-русские,8.1926
12388,node_609,node_1976,южные-русские,южные-русские,9.70507
12389,node_609,node_2174,южные-русские,южные-русские,10.6207
12390,node_609,node_2185,южные-русские,северные-русские,8.31824
12391,node_609,node_2206,южные-русские,южные-русские,10.8478
12392,node_609,node_2223,южные-русские,южные-русские,18.1577
12393,node_609,node_2356,южные-русские,южные-русские,16.9859
12394,node_609,node_2432,южные-русские,южные-русские,8.87125
12395,node_610,node_786,северные-русские,южные-русские,8.79446
12396,node_610,node_930,северные-русские,южные-русские,8.56007
12397,node_610,node_955,северные-русские,южные-русские,9.67501
12398,node_610,node_1144,северные-русские,южные-русские,8.35449
12399,node_610,node_1342,северные-русские,северные-русские,11.1068
12400,node_610,node_1436,северные-русские,южные-русские,12.1497
12401,node_610,node_1472,северные-русские,южные-русские,8.02341
12402,node_610,node_1535,северные-русские,северные-русские,19.6196
12403,node_610,node_1613,северные-русские,южные-русские,8.20026
12404,node_610,node_1743,северные-русские,южные-русские,9.74915
12405,node_610,node_1839,северные-русские,южные-русские,8.21101
12406,node_610,node_1966,северные-русские,северные-русские,10.1898
12407,node_610,node_2021,северные-русские,южные-русские,13.4695
12408,node_610,node_2069,северные-русские,южные-русские,8.80539
12409,node_610,node_2119,северные-русские,северные-русские,9.62176
12410,node_610,node_2143,северные-русские,южные-русские,8.45411
12411,node_610,node_2212,северные-русские,северные-русские,8.16794
12412,node_610,node_2263,северные-русские,северные-русские,8.17053
12413,node_610,node_2307,северные-русские,южные-русские,10.2818
12414,node_610,node_2377,северные-русские,южные-русские,9.94147
12415,node_610,node_2410,северные-русские,северные-русские,9.92312
12416,node_610,node_2590,северные-русские,белорусы,8.10397
12417,node_611,node_662,южные-русские,южные-русские,9.25632
12418,node_611,node_678,южные-русские,южные-русские,9.67209
12419,node_611,node_714,южные-русские,южные-русские,9.75911
12420,node_611,node_773,южные-русские,южные-русские,13.8717
12421,node_611,node_823,южные-русские,южные-русские,14.2575
12422,node_611,node_877,южные-русские,южные-русские,9.76665
12423,node_611,node_896,южные-русские,южные-русские,9.30451
12424,node_611,node_903,южные-русские,южные-русские,8.8493
12425,node_611,node_948,южные-русские,южные-русские,12.618
12426,node_611,node_956,южные-русские,южные-русские,10.888
12427,node_611,node_1094,южные-русские,южные-русские,8.23396
12428,node_611,node_1151,южные-русские,южные-русские,9.61077
12429,node_611,node_1423,южные-русские,южные-русские,10.2751
12430,node_611,node_1462,южные-русские,южные-русские,8.84176
12431,node_611,node_1465,южные-русские,северные-русские,8.10579
12432,node_611,node_1483,южные-русские,южные-русские,21.6211
12433,node_611,node_1530,южные-русские,южные-русские,8.91489
12434,node_611,node_1662,южные-русские,южные-русские,8.12465
12435,node_611,node_1690,южные-русские,южные-русские,29.6988
12436,node_611,node_1716,южные-русские,южные-русские,9.17931
12437,node_611,node_1759,южные-русские,украинцы,8.64526
12438,node_611,node_1770,южные-русские,южные-русские,8.78632
12439,node_611,node_1831,южные-русские,южные-русские,22.904
12440,node_611,node_1866,южные-русские,южные-русские,11.6882
12441,node_611,node_1893,южные-русские,южные-русские,13.1633
12442,node_611,node_1931,южные-русские,южные-русские,9.21578
12443,node_611,node_1999,южные-русские,южные-русские,14.9147
12444,node_611,node_2115,южные-русские,южные-русские,18.668
12445,node_611,node_2198,южные-русские,южные-русские,10.5822
12446,node_611,node_2205,южные-русские,южные-русские,8.3848
12447,node_611,node_2221,южные-русские,южные-русские,10.3546
12448,node_611,node_2223,южные-русские,южные-русские,8.85655
12449,node_611,node_2232,южные-русские,южные-русские,11.5213
12450,node_611,node_2351,южные-русские,южные-русские,8.35314
12451,node_611,node_2404,южные-русские,южные-русские,24.0368
12452,node_611,node_2455,южные-русские,южные-русские,10.4948
12453,node_612,node_711,южные-русские,южные-русские,9.67766
12454,node_612,node_746,южные-русские,северные-русские,15.3564
12455,node_612,node_751,южные-русские,южные-русские,8.92261
12456,node_612,node_754,южные-русские,южные-русские,16.7134
12457,node_612,node_806,южные-русские,северные-русские,8.14375
12458,node_612,node_963,южные-русские,южные-русские,8.7342
12459,node_612,node_1019,южные-русские,южные-русские,8.99222
12460,node_612,node_1052,южные-русские,южные-русские,10.3261
12461,node_612,node_1164,южные-русские,южные-русские,11.5816
12462,node_612,node_1237,южные-русские,южные-русские,8.34851
12463,node_612,node_1311,южные-русские,северные-русские,8.59638
12464,node_612,node_1501,южные-русские,южные-русские,8.32302
12465,node_612,node_1673,южные-русские,южные-русские,10.3486
12466,node_612,node_1766,южные-русские,южные-русские,9.12875
12467,node_612,node_1929,южные-русские,южные-русские,8.62218
